Canonical_Smiles,Inhibition 1,Inhibition 2,Inhibition 3
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,88.5494,86.3565,82.8248
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O,68.5678,76.1739,77.4366
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,29.1581,28.3892,50.4024
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC,68.4475,53.0509,67.3869
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,58.8161,55.5692,52.8509
CCCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N,59.4978,61.5939,60.1044
N#C/C(=C1\SCC(c2ccccc2Cl)S1)n1ccnc1,91.327,85.6247,92.2696
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,37.1255,41.8087,36.9096
CCC(CN)=C(c1ccccc1)c1ccccc1.Cl,82.7774,78.3722,78.4227
CNCCCCOc1ccccc1Cc1ccccc1,52.0301,46.2629,50.6934
C[N+]1(CCF)[C@@H]2CC[C@H]1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],9.3688,7.1106,11.7228
COc1ccnc2c1CCCCC2S(=O)c1nc2ccccc2[nH]1,29.7281,33.3236,30.5195
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1.Cl,13.4066,7.7836,7.9223
CC#C[C@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,92.3021,88.2798,88.1817
Cl.Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,52.727,54.8654,49.959
CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,3.1839,3.415,4.0799
CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,34.5372,28.44,33.2615
CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1.Cl,64.5566,63.0393,62.3943
Cl.Cn1cc(C(=O)[C@@H]2CCc3nc[nH]c3C2)c2ccccc21,32.4113,34.0675,39.3565
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl,31.2353,34.6756,39.4464
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1,30.7389,52.2561,52.1165
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,23.9135,28.5308,31.6207
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,18.6511,14.1077,12.8487
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,37.0983,31.6826,35.2639
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,46.6045,48.7117,44.5188
Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,25.2617,17.4552,25.5846
Cl.O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,74.7995,57.7861,63.0366
c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,46.9599,63.2621,42.6781
CCCCC(O)/C=C(C)/C=C/C=C/C(=O)N1CCCC1=O,3.1097,3.7769,11.1894
Cl.Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,12.7298,7.589,9.492
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,7.6804,8.5878,10.5145
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,6.0778,3.756,0.39
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,54.8295,52.1863,52.1171
CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,31.4855,31.0066,27.2762
CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-],0.13,1.563,7.9014
CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,23.8796,16.9673,15.0592
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1.Cl,51.3133,42.7732,44.8624
CCOC(=O)c1cc(=O)c2c(OCC(COc3cccc4oc(C(=O)OCC)cc(=O)c34)OC(=O)[C@@H](N)CCCCN)cccc2o1,57.0227,56.2419,61.4013
COC(=O)CCCCC(CCSS/C(CCO)=C(\C)N(C=O)Cc1cnc(C)nc1N)SC(C)=O,9.9016,11.6029,14.891
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],40.0995,48.7963,44.3245
O=C(CS(=O)Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,7.5125,6.7619,5.6101
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,23.3741,16.3824,26.4484
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,15.5986,13.1583,11.7404
C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.4728,0.0879,1.0289
CCCCOCCOC(=O)c1cccnc1,53.1723,49.4268,49.7845
COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC.Cl,78.9541,82.7188,72.4751
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,49.4326,16.0562,18.2974
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,65.3937,68.0684,61.1974
CCO[C@@H]1O[C@H](C(COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,42.4327,65.0995,41.0229
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,30.146,23.8805,25.3266
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21.Cl,2.1784,2.5048,1.8836
C[C@@H]1CCC[C@H](C)N1CCCC(O)(c1ccccc1)c1ccccn1,33.7055,30.0637,30.9672
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OCC,0.2287,16.1698,19.4435
CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,19.4258,7.8279,2.622
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1.O=C(O)CC(O)(CC(=O)O)C(=O)O,90.488,91.2558,80.9316
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC.Cl.Cl,18.62,15.4173,17.5428
Cl.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,46.0144,39.2563,24.3332
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,92.7421,88.7293,90.458
COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,52.533,30.5966,38.5233
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,87.5913,73.3213,77.0706
CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl.O=C(O)/C=C/C(=O)O,86.4568,85.8213,82.9251
CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,92.2747,88.6193,80.2958
Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,30.4431,20.9363,28.7232
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,31.0739,46.3333,55.176
CCCCCOc1ccccc1/C(=C\SC)n1ccnc1,94.8919,88.5586,83.3228
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl,88.7864,88.6198,86.7009
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,0.9447,0.7092,2.7541
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21,2.025,2.0411,53.2922
CC(C)C(=O)OCc1cccc(OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,17.9487,13.4971,11.7155
CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,89.2944,86.5187,86.7594
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,12.102,29.2604,11.4265
NS(=O)(=O)c1cc(C(=O)NN2C[C@H]3[C@H]4CCC(C4)[C@H]3C2)ccc1Cl,37.0554,34.5538,43.9442
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1.Cl,0.6582,1.822,0.0565
Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,27.8485,23.6922,25.0819
CN1C2CCC(C)(C)C1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,76.8665,78.9409,78.3591
COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,48.4414,45.0447,41.7653
CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21.[Br-],27.0822,20.6085,3.043
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,93.2485,86.7065,89.2387
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,70.6279,62.9694,66.7435
CCO[C@H]1O[C@@H]2OC3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,33.7273,30.6202,34.3666
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,0.2883,3.1044,4.5452
Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.[Na+],0.4526,1.7925,6.4419
CCN1/C(=C/C=C/c2ccc3ccccc3[n+]2CC)C=Cc2ccccc21.[I-],40.7448,25.0899,22.6426
CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,72.6134,64.9336,70.9177
CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,19.3421,15.3595,15.1782
CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C.Cl,0.4066,16.1121,1.3519
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,80.8819,79.3302,80.4353
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1.Cl,64.7691,66.0576,53.0908
ClCCN(CCCl)CCCl,17.5936,27.0305,5.1315
Nc1nc(N)c(-c2ccccc2)s1,57.2229,43.1883,65.0507
Cl.Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,20.7162,21.4434,19.8225
O=C(O)/C=C\C(=O)O.c1ccc2nc(N3CCNCC3)ccc2c1,12.1285,17.6239,15.3751
C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,68.1456,61.8055,64.1828
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,20.3793,17.4294,12.023
Cl.O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,25.3955,25.6702,27.9353
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,62.4477,41.3351,47.1013
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1.[Br-],28.5412,30.5344,21.2388
Cc1cccc(C)c1NC(=O)CN1CCCCCC1,14.4727,10.3068,10.1211
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,54.1127,56.4106,50.6286
CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,81.127,78.2989,78.033
Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,10.3218,5.0497,13.2192
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl.Cl,93.5333,91.5358,96.7705
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC.Cl,48.814,48.3109,47.3146
Clc1ccccc1-c1nc(-c2ccncc2)no1,13.8584,10.2547,16.0475
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,99.4035,88.2947,88.2735
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,72.3194,77.3671,65.3847
COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,83.4814,83.606,85.6575
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,20.2842,26.2847,16.4163
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,24.0464,11.8437,14.2044
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,42.4947,37.7226,41.5383
Cc1ccc(O)c(-n2nc3ccccc3n2)c1,8.3226,9.3004,5.1365
CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,2.4919,1.7761,4.1415
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl,88.3208,79.9807,78.1278
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,79.6961,78.1768,70.9957
CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,2.3171,0.1421,1.541
COC(=O)c1cncn1C(C)c1ccccc1.Cl,85.9847,66.9738,79.7697
CN1C(=O)CC[C@H]1c1cccnc1,0.3422,0.2731,1.0123
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1.Cl,49.5601,45.078,48.5264
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,30.0592,8.9966,44.647
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,5.2641,0.3553,5.1192
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,70.5276,69.1935,69.3087
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1.CS(=O)(=O)O.CS(=O)(=O)O,79.1619,75.6609,70.9335
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,27.6337,37.8097,36.5618
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,46.4181,47.7534,48.1101
c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,24.4068,20.1095,17.5583
Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(CC2SC(=O)NC2=O)cc1,16.4027,0.9446,14.4773
CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1,1.6321,2.4334,1.9005
O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,13.2094,9.675,10.8999
CCC1(c2cnc[nH]2)Cc2ccccc2C1,87.1025,83.0641,81.3994
COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,56.4,56.4633,53.1848
Nc1ccc(C(=O)Nc2ccccc2N)cc1,0.6337,7.5292,1.8663
O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,92.268,90.2887,91.1362
OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,54.9955,54.5321,58.3414
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccccc1,10.088,9.826,12.5754
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,64.9813,70.2792,64.0555
CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,65.443,57.9143,60.2218
CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1,3.4822,15.4514,10.1691
Cc1[nH]cnc1-c1ccc(Cl)cc1,22.1281,21.0203,19.6027
CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C.Cl,4.7505,9.0267,7.2573
C[C@@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@H](C)N1.Cl.Cl,60.6023,59.0141,59.2091
CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,58.7954,50.389,60.7079
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,0.1128,4.1615,8.9059
CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,32.797,37.1215,27.2908
COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,2.6072,2.1992,0.0628
CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,40.3601,43.2534,39.9833
COc1ccc(/C=N/NC(=O)c2ccncc2)cc1OC,45.118,43.2102,51.0108
C#Cc1ccc(-c2ccccc2F)cc1,11.6306,9.1502,9.3409
CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)[O-])O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4OC4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C.[NH4+],50.5751,43.9445,47.9202
Oc1ccccc1C=NCc1ccccc1,2.6834,27.4572,23.8429
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1.486,0.4802,6.3787
CCCCC(CC)CN=C(N)NC(N)=NCCCCCCN=C(N)NC(N)=NCC(CC)CCCC.Cl.Cl,21.7838,17.0909,13.5361
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO.O,37.877,34.3284,39.5742
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,59.0137,59.2995,65.8266
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C\C(=O)O,58.8349,50.3679,51.9821
CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,40.0257,42.5168,42.2806
CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,42.736,39.1836,40.5637
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,77.2315,76.3096,76.062
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,54.542,31.5236,54.6668
Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,35.2423,35.7455,29.5226
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,78.6773,63.7763,52.8722
COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,68.0422,59.2898,67.1275
O=C(O)CP(=O)(O)O,3.8199,3.9678,3.7341
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,47.5147,29.72,37.4442
Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1,12.659,4.9818,4.4837
CC1(C)OC(=O)Nc2ccc(Br)cc21,8.0988,8.967,9.3109
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,65.8061,66.8649,62.1306
CCCS(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,0.2023,0.6311,6.8499
CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,32.4196,23.3702,25.3193
CCOC(=O)NC(O)C(Cl)(Cl)Cl,14.6861,6.1391,17.4114
CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,31.2352,28.082,33.7213
CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1,81.009,73.8641,72.1993
CCOc1ccccc1OCC1CNCCO1.Cl,18.0613,12.6365,10.5296
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,24.6239,22.3402,20.4801
Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(N(C)C)c3ccccc32)cc1,86.1888,90.2489,87.3245
Nc1c2c(nc3ccccc13)CCCC2O.O=C(O)/C=C\C(=O)O,5.9514,2.3686,8.5708
O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,54.4516,49.9825,52.1601
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,11.3975,5.2491,8.7067
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,4.7098,6.3816,8.9475
c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,37.7157,45.4773,41.3272
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,6.5491,7.7313,6.0669
C/C=C/C=N/NC(=O)c1ccncc1,18.6995,11.9902,15.233
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,52.3634,57.1563,56.153
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,27.5206,27.7441,40.8965
COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2.Cl,94.4435,90.1251,93.6339
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,35.2049,32.7268,35.922
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,58.0399,45.099,51.6788
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,95.6501,73.0651,91.6636
O=C(NCCc1c[nH]c2ccccc12)c1cccnc1,82.1842,78.9297,80.3256
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,32.0877,28.458,36.1434
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,0.4108,2.0969,1.8197
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,35.723,29.7018,34.9445
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,29.9624,27.5963,18.3344
Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1,18.2764,10.8214,7.2349
CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,34.2628,24.3639,22.1776
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,18.5093,28.7518,29.0488
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,60.2658,31.8606,31.7719
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1.Cl.Cl.O,35.4785,35.1269,39.9728
CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1,48.0431,43.8206,42.6835
O=C(CCCl)NCc1ccccc1,2.8661,0.402,3.3187
COc1cc(O)cc(O)c1,52.2754,47.266,52.4601
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,14.9457,12.2168,7.1475
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,14.5604,9.1194,16.197
NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,61.1201,60.6276,66.5185
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(O)cc1,11.6961,5.0951,2.7069
NNc1nnc(NN)c2ccccc12,59.8041,27.0845,45.9339
CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21,69.8172,66.1063,66.898
CC(C)C(=O)Nc1cccc(C2CN3CCSC3=N2)c1,12.171,3.084,13.3096
Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],68.9593,61.4202,61.9013
O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,7.5644,10.4302,8.7187
Cc1cc(=O)c2c(O)c3c(O)cc(=O)c4c3c3c(cc(O)c1c23)C(C)(C)C=4O,21.2323,12.0704,11.5132
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,11.264,2.3821,7.9454
O=C(O)/C=C/C(=O)O.c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,71.3703,70.2342,72.5579
CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(O)c(OC)c1,66.1437,67.499,71.3162
CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,5.9867,7.603,4.9574
CCNC(=O)NCc1cccc(Cl)c1,25.7373,25.2987,25.2837
O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,71.4001,69.0842,68.0086
CN=C(N)NC(=O)Nc1c(C)cccc1C,1.6526,1.9582,1.3907
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,46.6381,47.1541,49.3131
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,20.4545,22.1462,24.8075
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,28.939,26.387,29.7716
COc1ccc2cccc(CCNC(C)=O)c2c1,24.1555,25.0048,22.7473
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O,15.9705,1.7344,2.9485
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,5.8661,5.1317,7.5681
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,2.7157,9.1795,1.2359
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,37.2112,39.0961,38.6355
