,Canonical_Smiles,Inhibition
4040,O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1nccs1,6.0
4041,Cc1ncn(C)c1-c1nnc([C@@H]2C[C@H](N(C)C(=O)c3cccc(C(F)(F)F)c3)CCO2)[nH]1,22.0
4042,COc1ccc2c(c1)S(=O)(=O)CCC2NCCOc1cc(F)ccc1F.Cl,34.3
4043,Cl.NC(=O)c1ccc2c(c1)C(NCCOc1cc(F)ccc1F)CCS2(=O)=O,12.5
4044,CNc1ccc2c(c1)[C@H](NCCOc1cc(F)ccc1F)CCS2(=O)=O.Cl,26.7
4045,CC(C)(C)OC(=O)N1CC[C@@H](c2ccc(Cl)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,98.0
4046,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CN(CC(F)(F)F)CC[C@H]2c2ccc(Cl)cc2)cc1F,97.0
4051,Cc1cc(-c2nc3cccnn3c2-c2ccnc(NC(=O)c3ccncc3)c2)ccc1F,85.0
4056,O=C(NC12CC3CC(Cl)(CC(C1)c1ccccc13)C2)N[C@H]1CC[C@H](Oc2ccc(C(=O)O)cc2)CC1,52.0
4065,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,10.5
4066,Cc1nc(CN(C)[C@H]2CCCc3cccnc32)cc(N2CCN(C)CC2)n1,48.0
4067,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,99.0
4070,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cnc(C)c6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,98.0
4072,COc1ccc(C[C@H](N)c2nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]2)cc1,53.0
4073,N[C@H](Cc1ccc(F)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1,37.0
4079,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CCC(F)(F)F)CC2)c2ccccc12,5.0
4083,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(C)(F)F)CC2)c2ccccc12,0.0
4085,Cc1csc(-c2oc3cccc(O)c3c(=O)c2O)c1,6.11
4087,O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2ccnn2)n1,7.0
4088,O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2cc3ccccc3n2)n1,4.0
4089,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CCCC2)C(C)C(=O)N3C)cc1,30.0
4090,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,34.0
4092,O=C1COCCN1c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,0.0
4093,O=S(=O)(Nc1ncc(F)cn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,48.0
4094,Cc1ccc(NCc2ccnn2-c2nnc(N3CCC(C(=O)N[C@H]4CCCC[C@H]4C)CC3)s2)nc1,72.0
4102,CO/N=C(\C)c1ccc(-n2ccnc2)c(NC(=O)c2cncc(-c3ccccc3)n2)c1,91.9
4104,CNC(=O)c1noc(-c2cc(-c3ccc(C)cc3)c(O)cc2O)c1-c1ccc(CN2CCCCC2)cc1,17.7
4106,COc1ccc2oc(-c3cc(C)cs3)c(O)c(=O)c2c1,4.51
4107,COc1ccc2c(=O)c(O)c(-c3cc(C)cs3)oc2c1,12.5
4108,CNCc1cn(S(=O)(=O)c2ccco2)c(-c2cccnc2F)c1F,5.6
4109,CNCc1cn(S(=O)(=O)c2cc(C)ccn2)c(-c2cccnc2F)c1F,4.3
4110,Cc1cc(-c2ccc(OC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,47.0
4111,Cc1cc(-c2ccc(OC(C)C(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,67.0
4112,Nc1ccc2oc(=O)c3c4c(oc3c2c1)C(=O)c1c(O)cccc1C4=O,46.77
4115,Fc1cccc(Cl)c1CSc1nnc(-c2ccco2)n1-c1ccc(OCc2ccccc2)cc1,73.0
4116,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,42.0
4117,CC[C@H](NS(=O)(=O)c1ccc(-c2sc(CC(C)(C)C(=O)O)nc2CC2CCC2)c(C(F)F)c1F)C(F)(F)F,3.4
4123,COc1ccc2c(c1OC)C(OC)N(C)c1c-2ccc2cc3c(cc12)OCO3,6.0
4129,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6ccnc6C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,71.0
4131,Cc1cc(-n2ccnc2)cnc1-c1ccc(-c2nnn[nH]2)cc1F,19.0
4134,COc1c2ccoc2c(OC)c2oc(=O)ccc12,0.0
4140,O=C(O)CC[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cccc(F)c3Cl)ccc2O1,11.0
4143,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2ccccc21,35.9
4147,COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,21.0
4148,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(F)c2)cc1F,48.0
4151,CC1C(=O)N(C)c2ccc(C(=O)N(C)C3CCCCC3)cc2N1C1CC1,33.0
4152,Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21,2.0
4154,Cc1csc(-c2oc3ccc(O)cc3c(=O)c2O)c1,17.58
4158,Cc1cc(C(=O)Nc2cc(-c3c(-c4ccc(F)c(C)c4)nc4cccnn34)ccn2)ccn1,42.0
4160,CC(C)Cn1cc(CCNS(=O)(=O)N(C)C)c2ccc(-c3ccccc3)cc21,22.0
4165,O=C(CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)N1CCc2ccccc21,36.0
4170,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,94.0
4171,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,87.0
4172,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1cccnc1)[C@@H]1CCc2c(F)cc(Cl)cc21,65.0
4173,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,11.0
4174,CN(C)c1nc([C@@H]2CNC[C@H]2c2ccccc2)nc2ccc(-c3cn[nH]c3)cc12,77.0
4175,NCc1ccc(C(=O)NC(c2ccc(Cl)cc2)c2nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]2)cc1,63.0
4176,N[C@@H](Cc1ccc(F)cc1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1,31.0
4177,COc1ccc(C(N)c2nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]2)cc1,40.0
4178,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,12.0
4179,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccncc5)cc4c(=O)c3c2)cn1,97.0
4181,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CN6CCNCC6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,91.0
4182,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6nnnc6-c6ccccc6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,18.0
4184,COc1ccc2c(n1)C1(CO2)C(=O)N(Cc2ccc(C(F)(F)F)o2)c2ccccc21,26.0
4185,COCCOc1ccc2c(c1)OCC21C(=O)N(Cc2ccccn2)c2ccccc21,22.0
4186,CCCCCN1C(=O)C2(COc3cc(OC)ccc32)c2ccccc21,64.0
4187,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,15.3
4188,CC(C)c1cc(-c2noc(NC(=O)C3CC3)c2-c2ccc(CN3CCC(N4CCOCC4)CC3)cc2)c(O)cc1O,9.0
4190,Fc1ccc(OCCCCCCN2CCCCCC2)cc1,17.0
4195,COc1ccccc1/C(C)=C/c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2,19.0
4197,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,40.0
4198,C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,47.0
4200,NC(=O)c1sc2nccc(N3CCCN(c4ccccc4)CC3)c2c1N,49.0
4202,N#Cc1ccc2sc(C(=O)NC3CCN(Cc4ccc(OC5CCNCC5)c(Br)c4)CC3)cc2c1,75.0
4211,CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C#CC(C)(C)C)[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]32)cc1,71.0
4214,CCN1Cc2ccccc2C[C@@H]1C(=O)Nc1cc(F)c(-c2cn[nH]c2)cc1OCCN(C)C,39.0
4220,COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C,22.0
4224,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCNCC2)cc1)c1ccccc1,33.8
4225,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCN(C3CC3)CC2)cc1)c1ccccc1,45.7
4227,COc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccccn5)ccc43)cc2)nc1,61.0
4228,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,3.1
4231,COC(=O)C1CN(Cc2ccc(-c3cn(-c4ccc(OC(C)C)c(Cl)c4)nn3)cc2)C1,87.6
4233,CCOc1ccc(C2CC(c3ccc(CN4CC(C(=O)OC)C4)cc3)=NO2)cc1Cl,56.2
4234,COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(Cl)c4)C3)cc2)C1,52.6
4235,COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(C(F)(F)F)c4)C3)cc2)C1,64.1
4238,COc1ccc2c(c1)OCC21C(=O)N(C[C@H]2CCCO2)c2ccccc21,18.0
4239,COc1cc2c(cc1C)C1(CO2)C(=O)N(Cc2ccccn2)c2ccccc21,61.0
4240,COc1cccc(CN(CCO)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1,37.0
4242,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6(C)COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,49.0
4248,O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(-c2cn[nH]c2)cc1,96.0
4250,COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(C#N)c4)C3)cc2)C1,77.1
4252,O=S1(=O)CC2(OCCO2)c2cc3nccc(Nc4ccc5scnc5c4)c3cc21,9.6
4253,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cc(F)ccc1OC,66.0
4254,CCN(CC)CCCC(C)Nc1ccnc2cc(Oc3ccccc3)ccc12,100.0
4255,CCCc1ccc(-c2cn(-c3ccc(CN4CC(C(=O)O)C4)cc3)nn2)cc1,98.9
4256,COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(C(C)(C)C)cc4)nn3)cc2)C1,96.9
4257,COC(=O)C1CN(Cc2ccc(C3=NOC(c4ccccc4)C3)cc2)C1,60.7
4258,COC(=O)C1CCN(Cc2ccc(C3=NOC(c4ccc(OC(C)C)c(Cl)c4)C3)cc2)C1,46.3
4259,CC1=C(C(=O)OC(C)C)C(c2cocn2)n2c(nc3cc(F)ccc32)N1,31.0
4261,NC(c1cccc(Cl)c1)c1nc2ccc(-c3cn[nH]c3)cc2c(=O)[nH]1,75.0
4268,O=C(c1cc(-n2ccc3cc(Br)ccc32)c(O)cc1O)N1Cc2ccccc2C1,13.0
4269,CC(C)(O)c1cc(F)c2c(c1)C(=O)N(Cc1ccc(C#N)cn1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,75.0
4272,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,98.8
4274,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,98.9
4276,CCN1CCN(c2ccc(Nc3ncc4scc(-c5cccc([N+](=O)[O-])c5)c4n3)cc2)CC1,55.1
4280,Cc1cc(-c2ccc(NCC(=O)Nc3ccc(-c4cnccn4)cn3)cc2)ccn1,50.0
4281,COc1nc(N[C@@H](C)c2cc3cc(Cl)ccc3[nH]c2=O)ncc1C#N,15.4
4283,COc1ccc2c(n1)C1(CO2)C(=O)N(Cc2ncccc2C(F)(F)F)c2ccccc21,49.0
4284,COc1ccc(C(=O)C(Cn2ccnc2)NC(=O)c2cnc(-c3cccc(F)c3)nc2)cc1,92.3
4286,Cc1cccc(-c2ccncc2)c1C(=O)N1CCC(O)(Cc2ccccc2)CC1,71.0
4287,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(Cc3cc(F)cc(F)c3)C4(C)C)cc2)CC1,6.4
4306,CCOCCC1(Oc2ccc(-c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)cc2)C(=O)NC(=O)NC1=O,22.0
4307,CC(C)(C)c1ccc(-c2cn(-c3ccc(CN4CC(C(=O)[O-])C4)cc3)nn2)cc1.[Na+],91.0
4309,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,98.7
4310,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,98.5
4312,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,61.0
4316,CC1=CC(=O)c2c(O)cccc2C1=O,15.0
4322,Cc1cc(Nc2nc(NCc3ccc(Cl)c(C(=O)Nc4cc(F)ccc4F)c3)nc3c2cnn3C(C)C)n[nH]1,44.7
4324,COCCCn1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c2c(F)cccc21,41.0
4330,COCCCc1cc(Br)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,15.0
4332,Cc1ccc(-n2nc(C(=O)N3CCN(C)CC3)nc2-c2ccc3c(c2)N(C2CCCC2)[C@H](C)C(=O)N3C)cc1,31.0
4333,COc1ccc2c(n1)C1(CO2)C(=O)N(Cc2ccc(Cl)o2)c2ccccc21,73.0
4334,COc1cc2c(cn1)OCC21C(=O)N(C[C@@H]2CCCO2)c2ccccc21,22.0
4335,COc1cc2c(cc1F)OCC21C(=O)N(Cc2ccccn2)c2ccccc21,16.0
4344,CCc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,75.1
4345,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,98.0
4346,COc1cc(C(C)O/C(=N\OC[C@H](O)CO)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)c([N+](=O)[O-])cc1OC,92.4
4348,c1cn(-c2ccc(-c3ccc(-c4nn[nH]n4)cc3)cc2)cn1,54.0
4349,CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCC(C(=O)OC)CC2)cc1,0.0
4350,NC(=O)C1CCCN1C(=O)Cc1ccc(N(CCCO)Cc2cnc3nc(N)nc(N)c3n2)cc1,0.0
4351,Nc1nc(N)c2nc(CNc3ccc(C(=O)N4CCC(C(=O)O)CC4)cc3)cnc2n1,3.0
4355,CCN(CC)CCCCOc1cc2oc3cc(OCCCCN(CC)CC)c(OC)c(CC=C(C)C)c3c(=O)c2c(OCCCCN(CC)CC)c1CC=C(C)C,40.0
4356,CCCN(CCC)CCCCOc1cc2oc3cc(OCCCCN(CCC)CCC)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,0.0
4357,COc1cc2nc(-c3ccc(C)o3)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,50.8
4359,O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(-c2c[nH]cn2)cc1,100.0
4373,Cc1ccc(C(=O)N2CCC(O)(Cc3ccccc3)CC2)c(-c2ccncc2)c1,65.0
4374,O=C(c1ccccc1-c1ccncc1)N1CCC(O)(Cc2ccccn2)CC1,18.0
4375,O=C(c1cccnc1-c1ccncc1)N1CCC(O)(Cc2ccccn2)CC1,5.3
4379,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCCc5ccccn5)cc4c(=O)c3c2)cn1,14.0
4380,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccc(F)cc5F)cc4c(=O)c3c2)cn1,42.0
4381,Cc1cnc(-c2ccncc2N2CCC(C(=O)N(C)C)CC2)s1,32.0
4383,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1c(F)cccc1OC,82.0
4384,O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)C1)O2)NO,69.0
4389,Cn1c(=O)n(CC(C)(C)C)c2ccc(C3=C[C@@H]4CC[C@H]3CN4C(=O)c3ccon3)nc21,6.0
4395,Cc1cc(F)c(N2CCN(c3c(C)n[nH]c3C)CC2)cc1C(=O)O,31.7
4396,CC[C@H](CC(=O)c1cc2cc(OC)c(OC)cc2[se]1)C(=O)O,13.47
4397,NC(=S)N/N=C/c1cccc(-c2ccccc2)c1,5.26
4400,COc1ccc(-c2cc(C(=O)NCc3ccc(C(=O)NO)cc3)ccn2)cc1,80.6
4415,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cn2)CC1,0.0
4416,Nc1nc(N)c2nc(CNCc3ccc(Oc4ccccc4)cc3)cnc2n1,36.0
4426,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,62.0
4429,O=C(c1cccnc1-c1ccncc1)N1CCC(O)(Cc2ccccc2)CC1,28.0
4433,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cnnn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,2.0
4434,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6ncnn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,17.0
4435,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](CBr)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,3.0
4436,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6ccnc6-c6ccccc6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,23.0
4439,Cc1cc(SC(Cc2ccccc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)O,7.3
4443,CS(=O)(=O)c1cccc(-c2cnc3[nH]nc(-c4cc(F)cc(NC(=O)Nc5cncnc5)c4)c3c2)c1,53.3
4444,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3ccc(Cl)cc32)N1,47.0
4447,COC(=O)C1CN(Cc2ccc(-n3cc(-c4ccc(OC(C)C)c(C(F)(F)F)c4)nn3)cc2)C1,77.7
4448,O=C(O)C1CN(Cc2ccc(C3=NOC(c4ccc(Br)cc4)C3)cc2)C1,84.5
4451,CC(C)(Oc1cccc(N2CCC[C@@H](C(=O)N(Cc3ccc(-c4cn[nH]c4)cc3)C3CC3)C2)c1)C(=O)N1CCNCC1.Cl,96.0
4452,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1OC,9.0
4453,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,6.0
4465,Cc1ccc(/C(=C(\CCCO)c2ccccc2)c2ccc(N3CCN(C)CC3)cc2)cc1.Cl.Cl,29.1
4466,O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCNCC3)c2)c1)Nc1ccccc1Cl,4.0
4467,COc1cccc(CN(CCN(C)C)C(=O)Nc2ccc(-c3cn[nH]c3)cn2)c1,8.0
4468,COc1cccc(CNC(=O)c2c[nH]c3nc(-c4cn[nH]c4)ccc23)c1,46.0
4469,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3cc(F)c(F)cc32)N1,39.0
4470,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3cc(F)ccc32)N1,40.0
4471,O=C(Nc1ccc(-c2cn[nH]c2)cc1)NC(CCO)c1cccc(F)c1,23.0
4472,O=C(Nc1ccc(-c2cn[nH]c2)cc1)N(CCO)Cc1ccccc1,15.0
4473,Cc1ccc(NC(=O)c2ccc3c(c2)N(C2CCCC2)C(C)C(=O)N3C)cc1,15.0
4475,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6ccnc6C(C)C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,6.0
4483,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,72.0
4484,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,98.9
4487,CN1CCCC1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(Br)cc2)cc1.Cl,9.8
4488,O=C(O)c1cc(-c2cccc(COc3ccc4c(=O)n(C5CCCC5)sc4c3)c2)ccc1Cl,94.0
4489,Cc1cc(-n2ccnc2)cnc1-c1ccc(-c2nnn[nH]2)cc1,17.0
4492,CC(=O)Oc1cccc2c1C(=O)c1c(oc3c1c(=O)oc1ccccc13)C2=O,88.18
4495,Cc1ccc(-c2cc3c(cc2-c2ccc(C#N)cc2)c(C(=O)N2CCC(N)CC2)cn3S(=O)(=O)c2ccc(F)cc2)cc1,56.8
4498,COc1ccc2oc(-c3cccc(-c4ccc(OC)c(OC)c4)c3)c(O)c(=O)c2c1,52.5
4501,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,29.0
4505,c1ccc2c(OCCCCCCN3CCCCCC3)cccc2c1,46.0
4508,COc1cc(C(=O)NC(=N)Nc2ccc(C)c(NC(=O)c3ccc(-c4ccc(F)cc4)cc3)c2)cc(OC)c1OC.Cl,78.0
4510,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,87.3
4512,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,45.0
4524,Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCC5CCCCN5)cc4c(=O)c3c2)cn1,29.0
4530,COc1cc2c(cn1)OCC21C(=O)N(CC2CCCCO2)c2ccccc21,22.0
4531,COc1ccc2c(c1)OCC21C(=O)N(Cc2ccccn2)c2ccccc21,29.0
4536,Cc1cc(Nc2nc(NC(C)c3ccc(Cl)c(C(=O)Nc4cc(F)ccc4F)c3)nc3c2cnn3C(C)C)n[nH]1,64.8
4547,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl.Cl,33.6
4548,COc1c(-c2ccccc2)oc2c(ccc3ccoc32)c1=O,5.0
4549,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3cc(F)c(F)cc32)N1,58.0
4552,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O,50.0
4554,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,77.0
4555,COc1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1OC,90.0
4558,CC(C)Cn1cc(CCNS(=O)(=O)N(C)C)c2ccc(-c3cccnc3)cc21,96.0
4559,CC(C)Cn1cc(CCNS(=O)(=O)N(C)C)c2ccc(-c3ccccn3)cc21,96.0
4560,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,62.0
4561,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,29.0
4562,CC1=C(C(=O)OC(C)C)C(c2ccco2)n2c(nc3cc(F)ccc32)N1,63.0
4571,CNC(=O)C1CCN(c2cncnc2-c2ccccc2)CC1,31.0
4574,C#CCN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N2CCC(C(=O)OC)CC2)cc1,8.0
4575,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6nnnc6C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,7.0
4577,C[C@@H](C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)ccc3F)ccc2O1)C(=O)O,17.0
4578,C/C(=C\c1ccc2c(c1)N(S(=O)(=O)c1cccc(C(F)(F)F)c1)C[C@H](CCC(=O)O)O2)c1ccccc1C,0.0
4579,O=C(Nc1ccccc1)C1CCN(c2cncnc2-c2ccccc2)CC1,84.0
4586,COc1cc2c(NC3CCN(C)CC3)cc(-c3ccc(C)o3)nc2cc1OCCCN1CCCC1,0.0
